2047,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2515,0.0
2516,0.0
2517,0.0
2504,0.0
2518,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
3943,0.0
2531,0.0
2519,0.0
2503,0.0
2501,0.0
2500,0.0
3946,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
3944,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2532,0.0
2469,0.0
2534,0.0
2536,0.0
2568,0.0
2569,0.0
2571,0.0
2572,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2567,0.0
2581,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2591,0.0
3941,0.0
2593,0.0
2594,0.0
2582,0.0
2566,0.0
2565,0.0
2564,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
3942,0.0
2550,0.0
2551,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2535,0.0
2468,0.0
2467,0.0
2466,0.0
2373,0.0
2374,0.0
2375,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2372,0.0
2385,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2386,0.0
2371,0.0
2370,0.0
2369,0.0
2339,0.0
2341,0.0
3949,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2351,0.0
2352,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2438,0.0
2439,0.0
3947,0.0
2441,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2464,0.0
2465,0.0
2437,0.0
2595,0.0
2436,0.0
2434,0.0
2403,0.0
2404,0.0
2405,0.0
2407,0.0
2408,0.0
3948,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2415,0.0
2417,0.0
2419,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2432,0.0
2433,0.0
2435,0.0
2596,0.0
2597,0.0
2598,0.0
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
